timestamp,cpu_usage,memory_usage,process_count,thread_count,keyboard_events,label
2026-05-11 22:31:06.018980,24.2,59.3,222,8,3,benign
2026-05-11 22:31:22.526423,13.3,59.3,221,8,1,benign
2026-05-11 22:33:21.198846,5.5,59.0,219,8,1,benign
2026-05-11 22:34:07.981522,39.6,57.8,219,8,2,benign
2026-05-11 22:34:15.718227,45.8,57.5,219,8,1,benign
2026-05-11 22:34:29.870518,53.3,57.6,219,8,7,benign
2026-05-11 22:34:56.468088,4.1,57.8,219,8,1,benign
2026-05-11 22:35:04.220422,20.1,58.0,220,8,1,benign
2026-05-11 22:36:35.319822,5.7,58.1,220,8,1,benign
2026-05-11 22:36:46.929663,53.6,57.7,219,8,3,benign
2026-05-11 22:36:57.560962,56.9,57.7,219,8,4,benign
2026-05-11 22:45:17.387765,40.0,58.2,224,8,3,benign
2026-05-11 22:45:23.625465,9.6,57.2,225,8,10,benign
2026-05-11 22:45:29.802749,11.3,57.0,222,8,21,benign
2026-05-11 22:45:36.464189,9.6,57.9,222,8,1,benign
2026-05-11 22:45:43.996336,4.7,58.3,222,8,1,benign
2026-05-11 22:46:18.257113,9.0,58.4,222,8,5,benign
2026-05-11 22:47:05.733224,11.5,61.6,220,8,1,benign
2026-05-11 22:48:06.672986,8.2,58.3,220,8,2,benign
2026-05-11 22:48:18.294252,14.6,58.4,219,8,1,benign
2026-05-11 22:49:38.121264,16.5,60.0,222,8,1,benign
2026-05-11 22:49:44.256409,7.8,58.7,219,8,8,benign
2026-05-11 22:49:51.164201,13.2,59.6,222,8,6,benign
2026-05-11 22:49:59.791882,9.9,59.8,219,8,2,benign
2026-05-11 22:50:09.543655,7.4,59.5,219,8,1,benign
2026-05-11 22:50:22.937051,11.5,59.3,219,8,5,benign
2026-05-11 22:50:31.987183,12.6,59.5,222,8,4,benign
2026-05-11 22:53:47.623797,30.0,61.0,222,8,1,benign
2026-05-11 22:54:10.889325,12.7,58.7,218,8,2,benign
2026-05-11 22:54:27.606662,9.4,59.0,218,8,1,benign
2026-05-11 22:54:41.677688,6.1,59.0,219,8,1,benign
2026-05-11 22:55:00.680717,8.4,59.3,219,8,3,benign
2026-05-11 22:55:30.432049,39.8,61.1,219,8,3,benign
2026-05-11 22:55:42.287359,11.7,61.4,222,8,8,benign
2026-05-11 22:55:49.137000,7.4,60.6,222,8,1,benign
2026-05-11 22:55:55.481529,8.7,60.3,225,8,2,benign
2026-05-11 22:56:04.545375,7.4,60.1,221,8,1,benign
2026-05-11 22:56:18.767979,8.4,60.1,220,8,1,benign
2026-05-11 22:56:26.500123,20.9,59.7,218,8,1,benign
2026-05-11 22:56:53.052536,7.9,59.8,218,8,1,benign
2026-05-11 22:57:00.861291,13.7,60.0,218,8,2,benign
2026-05-11 22:58:13.453876,10.4,59.6,219,8,2,benign
2026-05-11 22:58:42.799940,9.5,59.2,218,8,3,benign
2026-05-11 22:58:48.950337,8.9,59.0,218,8,7,benign
2026-05-11 22:58:55.115153,9.5,59.7,221,8,1,benign
2026-05-11 22:59:24.661575,8.0,59.6,218,8,1,benign
2026-05-11 22:59:39.772604,32.1,59.5,218,8,1,benign
2026-05-11 22:59:48.975788,6.4,59.6,218,8,1,benign
2026-05-11 22:59:59.532754,9.9,60.0,219,8,5,benign
2026-05-11 23:00:11.437085,9.3,60.0,218,8,12,benign
2026-05-11 23:00:17.751467,19.1,60.8,218,8,5,benign
2026-05-11 23:00:28.431326,8.0,61.6,225,8,4,benign
2026-05-11 23:00:35.114920,10.5,59.5,222,8,1,benign
2026-05-11 23:00:42.082785,34.7,60.2,222,8,3,benign
2026-05-11 23:00:51.550602,16.2,59.2,222,8,10,benign
2026-05-11 23:00:57.824082,14.8,59.0,220,8,3,benign
2026-05-11 23:01:09.176051,11.7,59.1,219,8,10,benign
2026-05-11 23:01:16.000057,11.1,58.1,219,8,1,benign
2026-05-11 23:01:22.661358,8.2,58.3,219,8,2,benign
2026-05-11 23:01:31.963575,7.7,58.2,218,8,2,benign
2026-05-11 23:02:08.577317,9.7,58.3,218,8,3,benign
2026-05-11 23:02:18.425982,17.5,58.5,219,8,6,benign
2026-05-11 23:02:29.335234,15.2,58.6,219,8,5,benign
2026-05-11 23:02:53.782577,10.5,58.6,218,8,5,benign
2026-05-11 23:03:03.689326,15.6,58.4,218,8,4,benign
2026-05-11 23:04:09.964160,12.9,58.8,218,8,3,benign
2026-05-11 23:04:16.595814,40.7,59.2,218,8,6,benign
2026-05-11 23:04:31.065544,7.6,59.8,217,8,1,benign
2026-05-11 23:04:39.119850,37.7,59.5,217,8,3,benign
2026-05-11 23:04:51.340093,27.6,60.2,217,8,6,benign
2026-05-11 23:05:01.465076,11.3,59.6,217,8,1,benign
2026-05-11 23:05:07.611492,11.7,59.5,217,8,6,benign
2026-05-11 23:05:24.362083,8.6,59.9,217,8,2,benign
2026-05-11 23:05:30.417925,9.2,59.7,221,8,5,benign
2026-05-11 23:05:38.306209,15.3,60.4,221,8,5,benign
2026-05-11 23:05:44.834280,19.5,61.4,221,8,7,benign
2026-05-11 23:06:22.398927,9.8,60.5,220,8,2,benign
2026-05-11 23:06:29.188958,9.1,59.9,217,8,52,benign
2026-05-11 23:06:38.744121,37.2,60.1,217,8,1,benign
2026-05-11 23:06:51.328760,17.9,59.2,217,8,1,benign
2026-05-11 23:07:22.874608,16.4,60.7,218,8,1,benign
2026-05-11 23:07:30.714494,11.3,61.6,219,8,2,benign
2026-05-11 23:07:41.708113,10.9,61.0,218,8,3,benign
2026-05-11 23:08:12.279993,12.7,61.1,218,8,3,benign
2026-05-11 23:08:18.482365,21.0,60.4,218,8,7,benign
2026-05-11 23:08:25.508599,9.6,60.6,218,8,8,benign
2026-05-11 23:08:32.135628,12.4,61.0,218,8,4,benign
2026-05-11 23:08:59.855987,12.3,60.9,218,8,2,benign
2026-05-11 23:09:12.686399,17.7,60.7,218,8,2,benign
2026-05-11 23:09:59.436202,15.5,61.2,218,8,1,benign
2026-05-11 23:10:07.131899,34.4,61.9,223,8,4,benign
2026-05-11 23:10:30.754955,8.6,63.1,222,8,9,benign
2026-05-11 23:11:06.672566,15.4,64.0,225,8,5,benign
2026-05-11 23:11:12.972407,11.6,61.7,222,8,2,benign
2026-05-11 23:11:34.801437,9.3,61.2,222,8,2,benign
2026-05-11 23:11:42.639946,12.8,60.7,219,8,11,benign
2026-05-11 23:11:49.756249,14.8,61.5,219,8,8,benign
2026-05-11 23:12:29.759686,22.5,61.6,219,8,4,benign
2026-05-11 23:13:39.095041,12.6,61.7,219,8,1,benign
2026-05-11 23:13:48.752422,38.5,61.0,222,8,2,benign
