timestamp,cpu_usage,memory_usage,process_count,thread_count,keyboard_events,label
2026-05-10 16:34:20.109341,23.7,54.7,208,4,31,benign
2026-05-10 16:34:49.113826,8.4,54.8,208,4,8,benign
2026-05-10 16:35:10.489157,3.9,54.9,208,4,1,benign
2026-05-10 16:39:44.348112,18.5,53.0,207,4,3,benign
2026-05-10 16:40:16.396157,68.3,53.3,211,4,9,benign
2026-05-10 16:40:43.214566,25.4,53.4,212,4,1,benign
2026-05-10 16:40:50.805976,21.8,53.5,212,4,2,benign
2026-05-10 16:41:25.203395,10.5,53.5,210,4,29,benign
2026-05-10 16:41:42.931641,43.5,53.1,208,4,1,benign
2026-05-10 16:42:29.710009,49.8,53.1,208,4,1,benign
2026-05-10 16:42:36.037405,17.9,53.9,213,4,9,benign
2026-05-10 16:43:20.846911,21.3,53.8,213,4,3,benign
2026-05-10 16:44:02.190670,11.9,53.7,214,4,10,benign
2026-05-10 16:44:08.238076,33.6,53.2,210,4,31,benign
2026-05-10 16:46:01.796587,12.2,53.2,210,4,43,benign
2026-05-10 16:46:32.584261,49.6,53.6,211,4,53,benign
2026-05-10 16:46:38.859932,14.8,53.1,210,4,30,benign
2026-05-10 16:49:24.442655,11.3,53.1,210,4,37,benign
2026-05-10 16:52:02.038051,16.4,53.5,206,4,2,benign
2026-05-10 16:53:11.928991,32.9,53.8,209,4,9,benign
2026-05-10 16:53:18.371964,6.5,54.3,210,4,9,benign
2026-05-10 16:54:59.285027,34.1,54.3,210,4,2,benign
2026-05-10 17:46:44.519601,25.2,53.6,205,4,3,benign
2026-05-10 17:47:50.423967,21.1,55.7,214,4,5,benign
2026-05-10 17:48:11.639901,40.5,55.3,210,4,4,benign
2026-05-10 17:49:13.804990,40.6,55.5,210,4,7,benign
2026-05-10 17:51:01.836361,12.6,55.8,210,4,1,benign
2026-05-10 17:51:35.087810,30.3,55.8,209,4,2,benign
2026-05-10 17:52:41.165902,39.7,55.6,208,4,11,benign
2026-05-10 17:52:47.236837,57.8,56.4,213,4,9,benign
2026-05-10 17:53:36.083623,31.4,57.2,215,4,21,benign
2026-05-10 17:55:01.506483,10.5,56.6,217,4,18,benign
2026-05-10 17:55:26.713341,36.8,56.4,216,4,2,benign
2026-05-10 17:57:01.509722,8.9,56.0,214,4,19,benign
2026-05-10 17:57:09.652925,35.9,55.9,212,4,2,benign
2026-05-10 17:58:27.500018,5.1,55.9,213,4,1,benign
2026-05-10 17:59:02.042046,18.7,55.8,212,4,1,benign
2026-05-10 18:00:13.603514,44.5,55.8,211,4,1,benign
2026-05-10 18:01:20.827749,40.2,56.7,215,4,2,benign
2026-05-10 18:01:35.210355,36.5,56.0,213,4,3,benign
2026-05-10 18:04:11.401333,14.7,56.6,212,4,12,benign
2026-05-10 18:06:28.680617,12.2,56.2,214,4,1,benign
2026-05-10 18:06:34.771613,64.6,61.2,215,4,19,benign
2026-05-10 18:07:33.548438,25.0,61.5,215,4,12,benign
2026-05-10 18:13:07.950706,62.8,62.7,214,4,1,benign
2026-05-10 18:13:40.484091,78.4,61.0,223,4,1,benign
2026-05-10 18:13:54.403675,32.2,63.9,223,4,1,benign
2026-05-10 18:14:44.733505,49.0,63.9,222,4,1,benign
2026-05-10 18:14:57.513505,76.7,61.1,216,4,2,benign
2026-05-10 18:15:05.254898,65.4,61.0,216,4,3,benign
2026-05-10 18:15:27.345575,21.4,61.0,216,4,1,benign
2026-05-10 18:15:33.571079,18.8,61.1,215,4,9,benign
2026-05-10 18:15:40.001135,20.5,60.8,216,4,51,benign
2026-05-10 18:15:46.074010,5.5,60.8,216,4,31,benign
2026-05-10 18:16:00.126434,34.4,60.7,216,4,1,benign
2026-05-10 18:16:10.490563,22.8,61.5,218,4,2,benign
2026-05-10 18:16:16.577974,36.0,61.4,218,4,14,benign
2026-05-10 18:16:23.234383,38.7,61.2,218,4,5,benign
2026-05-10 18:16:32.232586,20.4,61.2,218,4,21,benign
2026-05-10 18:16:53.184462,62.8,61.7,218,4,1,benign
2026-05-10 18:18:14.742913,42.7,61.4,216,4,3,benign
2026-05-10 18:18:20.810387,35.4,61.5,217,4,12,benign
2026-05-10 18:18:37.874684,15.3,61.7,216,4,2,benign
2026-05-10 18:20:25.999014,11.3,60.7,216,4,5,benign
2026-05-10 18:22:59.396651,92.1,61.1,213,4,21,benign
2026-05-10 18:23:27.193441,97.3,61.3,211,4,4,benign
2026-05-10 18:23:33.243297,48.4,60.7,212,4,168,benign
2026-05-10 18:23:39.286458,33.5,60.7,212,4,168,benign
2026-05-10 18:23:55.495362,17.4,60.8,212,4,2,benign
2026-05-10 18:24:09.064524,14.9,60.8,212,4,86,benign
2026-05-10 18:24:15.559013,20.1,61.9,212,4,11,benign
2026-05-10 18:24:22.636672,18.4,61.6,212,4,59,benign
2026-05-10 18:25:02.270093,12.5,61.3,212,4,1,benign
2026-05-10 18:27:36.827231,19.2,62.4,214,4,1,benign
2026-05-10 18:29:49.851862,78.5,62.0,216,4,7,benign
2026-05-10 18:30:04.671775,91.6,61.6,212,4,1,benign
2026-05-10 18:30:15.591866,100.0,62.5,221,4,3,benign
2026-05-10 18:35:00.119353,64.4,62.5,220,4,6,benign
2026-05-10 18:35:07.182180,23.4,61.7,213,4,9,benign
2026-05-10 18:35:30.006384,7.4,61.6,214,4,3,benign
2026-05-10 19:17:10.080811,22.8,63.5,215,4,1,benign
2026-05-10 19:17:16.164139,30.4,62.6,216,4,35,benign
2026-05-10 19:17:22.392228,19.5,62.9,217,4,10,benign
2026-05-10 19:18:21.328528,14.6,62.9,217,4,6,benign
2026-05-10 19:18:28.867116,92.0,66.7,215,4,1,benign
2026-05-10 19:18:42.207131,30.4,66.2,215,4,10,benign
2026-05-10 19:19:18.265207,23.7,64.4,215,4,1,benign
2026-05-10 19:19:54.060557,82.0,66.0,214,4,3,benign
2026-05-10 19:20:16.329130,30.5,69.3,215,4,1,benign
2026-05-10 19:23:00.180722,27.6,66.3,214,4,1,benign
2026-05-10 19:23:14.237762,46.7,69.4,212,4,2,benign
2026-05-10 19:23:20.303011,24.1,70.7,214,4,11,benign
2026-05-10 19:23:27.821187,17.4,71.1,214,4,12,benign
2026-05-10 19:24:57.770415,18.8,71.1,214,4,8,benign
2026-05-10 19:26:20.990647,32.4,74.1,213,4,2,benign
2026-05-10 19:26:27.231603,73.8,75.1,216,4,14,benign
2026-05-10 19:26:33.344903,24.2,74.6,216,4,13,benign
2026-05-10 19:26:39.398528,22.4,74.3,216,4,42,benign
2026-05-10 19:26:45.436774,31.2,75.0,216,4,11,benign
2026-05-10 19:26:51.666111,27.1,75.0,216,4,20,benign
2026-05-10 19:26:57.775820,15.8,75.0,216,4,18,benign
2026-05-10 19:27:03.915901,21.2,75.0,215,4,34,benign
2026-05-10 19:27:10.375776,23.6,75.2,214,4,39,benign
2026-05-10 19:27:18.051333,39.3,75.6,215,4,4,benign
2026-05-10 19:27:24.153546,65.9,75.1,215,4,17,benign
2026-05-10 19:27:30.537090,52.0,74.9,215,4,35,benign
2026-05-10 19:27:36.797326,25.4,74.5,215,4,52,benign
2026-05-10 19:27:42.874102,36.3,75.0,215,4,21,benign
2026-05-10 19:27:49.126056,22.7,75.4,215,4,27,benign
2026-05-10 19:27:55.176117,23.2,75.5,215,4,12,benign
2026-05-10 19:28:01.373162,22.5,75.0,215,4,12,benign
2026-05-10 19:28:19.322285,15.0,75.5,216,4,4,benign
2026-05-10 19:29:28.821427,33.7,76.1,219,4,1,benign
2026-05-10 19:29:43.477085,69.2,75.5,217,4,2,benign
2026-05-10 19:29:49.672874,54.9,75.4,216,4,7,benign
2026-05-10 19:29:55.759035,38.5,75.8,216,4,8,benign
2026-05-10 19:30:01.812968,25.3,75.6,216,4,25,benign
2026-05-10 19:30:07.938332,22.2,75.8,218,4,14,benign
2026-05-10 19:30:13.977508,24.4,76.1,218,4,17,benign
2026-05-10 19:30:20.170874,37.0,76.0,218,4,37,benign
2026-05-10 19:30:26.450097,22.6,76.0,218,4,31,benign
2026-05-10 19:30:32.640895,23.8,76.1,218,4,42,benign
2026-05-10 19:30:38.975998,25.2,76.3,218,4,7,benign
2026-05-10 19:31:04.687051,34.2,76.3,218,4,4,benign
2026-05-10 19:31:10.817960,29.4,76.0,218,4,18,benign
2026-05-10 19:31:17.017701,25.7,75.9,217,4,21,benign
2026-05-10 19:33:31.985291,13.6,75.8,217,4,1,benign
2026-05-10 19:34:12.901237,20.2,74.0,214,4,7,benign
2026-05-10 19:34:21.211200,56.1,72.3,216,4,19,benign
2026-05-10 19:35:04.293939,15.4,72.2,216,4,4,benign
2026-05-10 19:35:11.259011,51.6,76.0,216,4,9,benign
2026-05-10 19:36:42.642929,30.4,76.0,214,4,1,benign
2026-05-10 19:37:07.167633,44.9,72.1,214,4,1,benign
2026-05-10 19:37:44.404116,18.4,71.2,214,4,1,benign
2026-05-10 19:38:16.932824,40.2,71.8,213,4,1,benign
2026-05-10 19:38:50.001417,61.2,72.4,217,4,2,benign
2026-05-10 19:39:36.150096,33.3,72.9,218,4,5,benign
2026-05-10 21:20:47.712314,20.4,72.4,215,4,1,benign
2026-05-10 21:21:50.205839,11.3,71.3,222,4,7,benign
2026-05-10 21:21:59.754993,72.1,72.4,223,4,9,benign
2026-05-10 21:24:33.051527,46.0,72.6,223,4,3,benign
2026-05-10 21:24:39.160342,65.9,72.3,219,4,27,benign
2026-05-10 21:27:17.185529,50.8,72.4,219,4,6,benign
2026-05-10 21:27:32.560258,30.9,70.1,213,4,1,benign
2026-05-10 21:29:19.705227,93.0,70.1,214,4,1,benign
2026-05-10 21:31:13.217124,53.7,70.3,215,4,2,benign
2026-05-10 22:05:31.989830,96.3,72.3,215,4,1,benign
2026-05-10 22:05:38.096126,71.4,74.0,223,4,9,benign
2026-05-10 22:05:59.904391,55.9,72.9,226,4,2,benign
2026-05-10 22:06:06.990997,19.5,72.7,226,4,7,benign
2026-05-10 22:06:13.249510,8.6,72.7,226,4,3,benign
2026-05-10 22:07:20.121400,32.4,72.6,226,4,1,benign
2026-05-10 22:07:30.228335,90.8,74.1,218,4,14,benign
2026-05-10 22:07:47.279476,56.8,74.5,218,4,2,benign
2026-05-10 22:10:30.698681,26.5,72.1,218,4,6,benign
2026-05-10 22:11:27.516538,18.7,72.1,217,4,1,benign
2026-05-10 22:12:18.416731,84.9,72.2,218,4,14,benign
2026-05-10 23:15:25.681325,23.7,72.6,217,4,1,benign
2026-05-10 23:19:34.204077,54.3,73.9,222,4,1,benign
