timestamp,cpu_usage,memory_usage,process_count,thread_count,keyboard_events,label
2026-05-09 22:32:00.745759,4.3,50.9,249,8,6,benign
2026-05-09 22:32:18.821863,10.3,50.9,248,8,5,benign
2026-05-09 22:32:30.864262,6.6,51.2,246,8,3,benign
2026-05-09 22:38:58.041147,14.0,52.0,245,8,1,benign
2026-05-09 22:39:05.509723,18.4,50.5,245,8,1,benign
2026-05-09 22:39:11.540966,5.8,50.7,248,8,3,benign
2026-05-09 22:39:32.105536,9.0,50.3,249,8,1,benign
2026-05-09 22:39:44.964100,7.3,49.9,246,8,1,benign
2026-05-09 22:39:51.109545,6.9,49.8,246,8,11,benign
2026-05-09 22:39:57.142251,6.4,49.9,246,8,28,benign
2026-05-09 22:40:05.184080,7.8,50.1,243,8,17,benign
2026-05-09 22:40:11.279205,11.2,50.2,242,8,11,benign
2026-05-09 22:40:18.673628,10.7,50.6,243,8,3,benign
2026-05-09 22:40:25.167826,5.6,50.4,242,8,11,benign
2026-05-09 22:40:33.381558,14.8,50.7,245,8,8,benign
2026-05-09 22:40:51.173030,13.8,52.0,244,8,3,benign
2026-05-09 22:41:11.498818,5.0,50.9,243,8,3,benign
2026-05-09 22:41:19.565014,12.1,51.2,243,8,1,benign
2026-05-09 22:41:25.684942,7.6,51.8,245,8,1,benign
2026-05-09 22:41:31.750704,11.7,51.3,245,8,1,benign
2026-05-09 22:41:49.130595,6.9,50.6,245,8,1,benign
2026-05-09 22:41:55.948008,8.6,50.7,247,8,5,benign
2026-05-09 22:42:02.418297,9.0,50.9,246,8,4,benign
2026-05-09 22:42:10.100263,9.5,51.1,245,8,6,benign
2026-05-09 22:42:35.333892,22.7,50.9,246,8,2,benign
2026-05-09 22:42:41.713100,9.9,50.4,244,8,9,benign
2026-05-09 22:42:48.557086,7.5,50.6,245,8,6,benign
2026-05-09 22:43:01.808798,3.5,50.2,242,8,3,benign
2026-05-09 22:43:07.907106,11.8,50.9,240,8,8,benign
2026-05-09 22:43:14.026294,16.7,51.6,244,8,3,benign
2026-05-09 22:43:24.371039,9.2,51.6,244,8,4,benign
2026-05-09 22:43:39.666048,13.4,51.7,245,8,3,benign
2026-05-09 22:43:47.482285,6.3,50.5,244,8,15,benign
2026-05-09 22:44:30.989445,5.4,50.3,245,8,29,benign
2026-05-09 22:44:44.437692,12.8,51.2,242,8,9,benign
2026-05-09 22:51:58.365422,6.8,51.4,241,8,11,benign
2026-05-09 22:52:08.792567,13.2,50.7,239,8,1,benign
2026-05-09 22:52:14.817562,6.0,51.1,241,8,2,benign
2026-05-09 22:52:25.730705,11.8,50.6,242,8,1,benign
2026-05-09 22:52:35.863447,8.7,49.8,241,8,5,benign
2026-05-09 22:52:42.246404,11.8,50.6,243,8,23,benign
2026-05-09 22:52:48.287408,5.7,50.5,242,8,14,benign
2026-05-09 22:52:54.408151,4.2,50.1,240,8,16,benign
2026-05-09 22:53:00.513547,2.7,50.1,240,8,15,benign
2026-05-09 22:53:10.465287,8.4,49.9,240,8,16,benign
2026-05-09 22:53:22.345541,4.6,49.5,238,8,3,benign
2026-05-09 22:53:30.260559,7.9,49.9,237,8,5,benign
2026-05-09 22:53:36.307848,4.6,49.7,238,8,17,benign
2026-05-09 22:53:42.382069,9.4,49.5,238,8,20,benign
2026-05-09 22:53:49.134926,4.2,49.5,238,8,5,benign
2026-05-09 22:53:55.436836,18.1,50.7,241,8,1,benign
2026-05-09 22:54:17.607602,5.0,51.2,242,8,3,benign
2026-05-09 22:54:23.822813,2.5,49.6,240,8,4,benign
2026-05-09 22:54:30.751838,4.2,49.6,241,8,3,benign
2026-05-09 22:54:37.416386,8.4,50.1,240,8,7,benign
2026-05-09 22:54:53.570932,3.3,50.0,240,8,13,benign
2026-05-09 22:55:00.286952,9.5,49.8,237,8,7,benign
2026-05-09 22:55:06.321069,6.9,50.0,238,8,4,benign
2026-05-09 22:55:12.698590,18.7,50.6,241,8,3,benign
2026-05-09 22:55:26.213213,14.0,51.0,241,8,3,benign
2026-05-09 22:55:32.257398,4.4,50.2,240,8,13,benign
2026-05-09 22:55:38.304089,4.8,49.8,241,8,15,benign
2026-05-09 22:55:45.211260,7.0,50.3,241,8,5,benign
2026-05-09 22:55:51.701704,16.1,50.6,241,8,3,benign
2026-05-09 22:55:57.943907,4.6,50.4,241,8,10,benign
2026-05-09 23:07:50.231787,8.6,49.8,240,8,3,benign
2026-05-09 23:08:20.401216,12.2,49.4,238,8,7,benign
