timestamp,cpu_usage,memory_usage,process_count,thread_count,keyboard_events,label
2026-05-11 16:57:22.288444,58.9,54.3,206,4,2,benign
2026-05-11 16:57:37.726037,36.2,55.6,208,4,1,benign
2026-05-11 16:57:47.845716,34.9,56.7,212,4,1,benign
2026-05-11 16:58:17.301810,25.8,56.0,212,4,2,benign
2026-05-11 16:59:59.007701,10.2,55.3,210,4,21,benign
2026-05-11 17:02:44.846709,40.9,55.2,207,4,2,benign
2026-05-11 17:04:16.057753,28.9,54.8,204,4,7,benign
2026-05-11 17:05:54.017515,12.2,55.1,206,4,11,benign
2026-05-11 17:06:00.264605,42.0,54.8,205,4,66,benign
2026-05-11 17:07:52.008972,15.6,56.2,205,4,37,benign
2026-05-11 17:11:47.155793,3.5,54.8,203,4,37,benign
2026-05-11 17:26:42.715027,35.4,55.3,205,4,23,benign
2026-05-11 17:26:49.236513,18.5,54.4,204,4,34,benign
2026-05-11 19:23:11.597881,18.8,54.1,205,4,2,benign
2026-05-11 19:23:17.686252,93.9,55.9,210,4,18,benign
2026-05-11 19:26:56.710369,63.9,56.9,212,4,7,benign
2026-05-11 19:29:33.543275,45.2,54.9,205,4,42,benign
2026-05-11 19:29:39.691950,59.1,55.5,208,4,52,benign
2026-05-11 19:38:57.637177,7.4,55.2,206,4,1,benign
2026-05-11 19:40:48.262471,58.6,55.5,210,4,1,benign
2026-05-11 19:47:24.107961,8.1,54.4,205,4,22,benign
2026-05-11 19:49:54.264320,24.1,56.5,209,4,14,benign
2026-05-11 19:51:56.947589,18.0,55.8,205,4,3,benign
2026-05-11 19:57:07.445858,3.8,56.0,205,4,1,benign
2026-05-11 20:03:15.634946,17.2,55.2,202,4,20,benign
2026-05-11 20:03:22.445214,55.0,53.1,207,4,17,benign
2026-05-11 20:03:45.841076,51.5,54.3,208,4,1,benign
2026-05-11 20:06:24.542656,11.3,54.1,211,4,8,benign
2026-05-11 20:06:44.521068,44.2,53.6,207,4,65,benign
2026-05-11 20:07:01.495134,56.3,56.0,208,4,67,benign
2026-05-11 20:07:14.893435,49.4,55.3,208,4,2,benign
2026-05-11 20:07:22.733090,42.4,55.3,207,4,1,benign
2026-05-11 20:07:30.690095,13.7,55.8,211,4,1,benign
2026-05-11 20:07:37.807386,37.1,55.8,211,4,1,benign
2026-05-11 20:07:47.463869,11.5,55.8,211,4,1,benign
2026-05-11 20:11:07.410648,37.7,55.9,211,4,2,benign
2026-05-11 20:12:00.034636,12.7,55.1,205,4,1,benign
2026-05-11 20:12:46.703510,50.6,55.5,206,4,1,benign
2026-05-11 20:14:54.340812,38.7,55.4,206,4,2,benign
2026-05-11 20:15:02.251705,35.8,55.5,206,4,5,benign
2026-05-11 20:15:08.430855,22.5,56.0,208,4,7,benign
2026-05-11 21:24:47.653367,19.9,56.2,208,4,14,benign
2026-05-11 21:46:40.316295,31.8,61.3,216,4,14,benign
2026-05-11 21:47:39.833648,30.7,62.5,218,4,7,benign
2026-05-11 21:47:55.104131,34.1,60.9,215,4,2,benign
2026-05-11 21:59:43.803636,31.4,60.7,215,4,1,benign
2026-05-11 22:00:40.742278,81.7,63.1,218,4,1,benign
2026-05-11 22:01:13.462080,34.7,62.3,219,4,1,benign
2026-05-11 22:01:22.886109,14.6,62.6,221,4,2,benign
2026-05-11 22:01:59.004655,28.0,62.3,220,4,1,benign
2026-05-11 22:02:48.624713,17.5,61.4,217,4,8,benign
2026-05-11 22:03:03.283754,29.3,61.1,215,4,15,benign
2026-05-11 22:13:38.596598,20.3,61.2,215,4,1,benign
2026-05-11 22:13:54.884022,35.7,62.7,217,4,7,benign
2026-05-11 22:14:00.970199,47.7,62.9,217,4,22,benign
2026-05-11 22:14:08.813326,33.7,63.1,217,4,17,benign
2026-05-11 22:14:16.994145,32.9,63.5,219,4,14,benign
2026-05-11 22:14:30.623429,35.7,61.9,219,4,1,benign
2026-05-11 22:19:21.302435,22.1,61.9,218,4,4,benign
2026-05-11 22:19:43.528409,88.7,61.6,220,4,1,benign
