timestamp,cpu_usage,memory_usage,process_count,thread_count,keyboard_events,label
2026-05-11 16:20:25.168087,20.3,44.8,220,8,1,benign
2026-05-11 16:20:31.301517,11.0,44.2,218,8,7,benign
2026-05-11 16:20:47.397683,8.3,44.6,219,8,8,benign
2026-05-11 16:21:01.998172,8.1,44.3,218,8,1,benign
2026-05-11 16:21:20.436643,1.9,44.2,218,8,1,benign
2026-05-11 16:21:26.555628,2.3,44.2,221,8,1,benign
2026-05-11 16:21:38.229847,6.9,44.0,221,8,1,benign
2026-05-11 16:21:45.743145,10.7,44.4,222,8,3,benign
2026-05-11 16:21:53.682268,6.0,44.9,221,8,1,benign
2026-05-11 16:21:59.742913,7.3,44.6,221,8,17,benign
2026-05-11 16:22:06.395356,10.2,44.5,222,8,46,benign
2026-05-11 16:22:19.944434,3.8,44.6,221,8,10,benign
2026-05-11 16:22:26.049198,6.4,44.4,220,8,19,benign
2026-05-11 16:22:32.243041,1.5,44.4,221,8,2,benign
2026-05-11 16:22:50.504725,2.3,44.4,221,8,1,benign
2026-05-11 16:23:08.158084,5.3,44.0,217,8,2,benign
2026-05-11 16:23:14.201198,7.3,44.0,217,8,25,benign
2026-05-11 16:23:20.220214,12.5,44.1,218,8,25,benign
2026-05-11 16:23:54.959350,4.5,44.0,218,8,6,benign
2026-05-11 16:24:57.773667,7.7,43.8,217,8,1,benign
2026-05-11 16:25:04.634423,9.8,43.8,217,8,8,benign
2026-05-11 16:25:15.272101,6.4,43.9,218,8,1,benign
2026-05-11 16:25:21.359734,11.6,43.9,217,8,18,benign
2026-05-11 16:25:36.426236,14.1,43.9,218,8,2,benign
2026-05-11 16:25:42.620762,18.1,43.8,217,8,6,benign
2026-05-11 16:25:54.798017,5.1,44.0,218,8,1,benign
2026-05-11 16:26:06.942896,12.4,44.0,217,8,1,benign
2026-05-11 16:26:19.441818,7.6,43.9,217,8,11,benign
2026-05-11 16:26:33.419592,9.0,44.1,220,8,10,benign
2026-05-11 16:26:46.321526,10.9,44.0,219,8,2,benign
2026-05-11 16:27:31.609840,34.7,44.9,228,8,4,benign
2026-05-11 16:27:40.203662,10.8,44.7,226,8,1,benign
2026-05-11 16:28:30.893030,22.3,44.6,224,8,1,benign
2026-05-11 16:28:37.793056,16.0,44.3,219,8,1,benign
2026-05-11 16:29:13.810755,5.1,44.4,220,8,10,benign
2026-05-11 16:29:38.146501,23.6,45.8,219,8,8,benign
2026-05-11 16:33:36.131399,21.8,48.9,221,8,1,benign
2026-05-11 16:34:18.788080,43.1,46.7,223,8,5,benign
2026-05-11 16:34:29.319727,23.0,50.4,229,8,1,benign
2026-05-11 16:34:36.170780,22.2,51.9,228,8,6,benign
2026-05-11 16:34:55.519006,8.4,51.8,228,8,1,benign
2026-05-11 16:35:15.468247,52.6,53.9,229,8,1,benign
2026-05-11 16:35:35.262601,23.5,54.2,228,8,1,benign
2026-05-11 16:35:43.211879,6.1,49.7,226,8,40,benign
2026-05-11 16:35:57.190370,19.3,49.0,227,8,3,benign
2026-05-11 16:36:32.366413,36.1,54.3,226,8,1,benign
2026-05-11 16:36:38.443682,14.9,54.3,229,8,6,benign
2026-05-11 16:38:28.790379,48.2,54.4,231,8,6,benign
2026-05-11 16:38:35.045459,3.7,42.1,220,8,2,benign
2026-05-11 16:38:41.314243,2.9,42.1,220,8,3,benign
2026-05-11 16:40:20.838721,1.3,42.0,220,8,16,benign
2026-05-11 16:40:26.857951,29.2,42.5,221,8,20,benign
2026-05-11 16:40:37.019492,14.0,42.4,221,8,3,benign
2026-05-11 16:40:43.129048,31.6,43.1,221,8,13,benign
2026-05-11 16:40:49.427556,8.3,42.9,220,8,15,benign
2026-05-11 16:40:55.535059,21.8,42.6,220,8,20,benign
2026-05-11 16:41:01.572169,11.6,42.6,220,8,13,benign
2026-05-11 16:41:07.720042,17.2,42.6,220,8,14,benign
2026-05-11 16:41:15.044470,15.0,42.6,220,8,16,benign
2026-05-11 16:41:21.141890,11.4,42.6,219,8,16,benign
2026-05-11 16:41:27.309970,12.7,42.6,220,8,10,benign
2026-05-11 16:41:51.577375,9.8,42.6,220,8,5,benign
2026-05-11 16:41:58.366849,19.5,44.2,222,8,11,benign
2026-05-11 16:42:07.308862,41.9,44.3,222,8,1,benign
2026-05-11 16:42:36.094149,30.9,45.4,223,8,7,benign
2026-05-11 16:43:46.107786,18.1,45.3,221,8,4,benign
2026-05-11 16:43:54.592061,22.2,45.9,223,8,6,benign
2026-05-11 16:44:00.764904,21.9,46.1,224,8,7,benign
2026-05-11 16:44:06.821617,18.8,46.7,223,8,26,benign
2026-05-11 16:45:09.244527,21.6,48.9,224,8,21,benign
2026-05-11 16:45:15.277154,16.8,47.5,221,8,17,benign
2026-05-11 16:45:22.725344,2.7,45.5,222,8,4,benign
2026-05-11 16:45:32.107966,4.2,45.2,222,8,26,benign
2026-05-11 16:45:38.312517,19.5,46.9,229,8,2,benign
2026-05-11 16:45:44.681420,3.1,46.7,231,8,6,benign
2026-05-11 16:45:52.141642,3.1,46.2,230,8,7,benign
2026-05-11 16:46:00.796312,11.0,46.1,229,8,1,benign
2026-05-11 16:46:16.612921,7.0,46.0,228,8,9,benign
2026-05-11 16:47:17.868814,9.9,46.8,229,8,3,benign
2026-05-11 16:47:23.958147,45.6,45.7,231,8,7,benign
2026-05-11 16:47:30.666932,23.3,45.4,233,8,10,benign
2026-05-11 16:49:05.963769,30.8,45.2,232,8,1,benign
2026-05-11 16:50:13.055319,28.1,45.9,233,8,1,benign
2026-05-11 16:50:19.149476,23.0,41.4,227,8,22,benign
2026-05-11 16:50:25.934254,12.5,41.1,228,8,16,benign
2026-05-11 16:50:31.984094,15.1,40.9,227,8,17,benign
2026-05-11 16:50:38.120167,9.1,41.0,227,8,15,benign
2026-05-11 16:50:44.198322,17.4,41.0,227,8,15,benign
2026-05-11 16:50:50.231442,9.2,40.9,227,8,23,benign
2026-05-11 16:50:56.391965,10.0,41.0,227,8,23,benign
2026-05-11 16:51:02.873098,10.1,41.0,227,8,22,benign
2026-05-11 16:51:09.315982,13.4,41.0,227,8,4,benign
2026-05-11 16:51:15.389722,26.5,40.8,228,8,21,benign
2026-05-11 16:51:21.469388,27.0,40.8,228,8,22,benign
2026-05-11 16:51:27.809385,13.6,40.7,227,8,23,benign
2026-05-11 16:51:33.887408,11.3,40.8,227,8,13,benign
2026-05-11 18:36:19.946927,25.6,40.8,226,8,7,benign
2026-05-11 18:37:03.702698,51.7,44.5,235,8,2,benign
2026-05-11 18:37:35.318469,8.4,45.3,237,8,1,benign
2026-05-11 18:38:48.149431,7.6,45.1,235,8,7,benign
2026-05-11 18:38:59.285029,7.7,44.7,232,8,2,benign
2026-05-11 18:39:06.201649,7.3,44.7,232,8,3,benign
2026-05-11 18:40:14.784425,10.2,44.9,233,8,1,benign
2026-05-11 18:40:33.100319,7.7,44.7,232,8,3,benign
2026-05-11 18:42:42.873308,27.2,45.0,238,8,1,benign
2026-05-11 18:42:49.762555,8.0,44.8,230,8,1,benign
2026-05-11 18:42:56.347040,6.9,44.9,233,8,3,benign
2026-05-11 18:43:08.938013,8.5,44.9,233,8,6,benign
2026-05-11 18:43:15.668450,5.8,44.8,232,8,12,benign
2026-05-11 18:43:35.132185,7.3,44.9,233,8,46,benign
2026-05-11 18:43:49.844802,19.8,46.4,237,8,1,benign
2026-05-11 18:43:56.315132,9.3,46.0,235,8,11,benign
2026-05-11 18:44:02.336056,9.3,46.4,236,8,54,benign
2026-05-11 18:44:09.666886,5.6,46.2,236,8,22,benign
2026-05-11 18:44:18.019871,6.2,46.3,235,8,10,benign
2026-05-11 18:44:24.804991,6.2,46.3,235,8,25,benign
2026-05-11 18:44:30.833238,11.3,46.7,236,8,23,benign
2026-05-11 18:44:37.333298,5.5,46.7,236,8,10,benign
2026-05-11 18:44:49.545058,10.3,46.8,236,8,48,benign
2026-05-11 18:44:55.582943,8.6,47.1,235,8,31,benign
2026-05-11 18:46:36.289690,10.7,47.6,236,8,10,benign
2026-05-11 18:46:42.928562,8.0,47.0,233,8,4,benign
2026-05-11 18:46:49.707490,5.7,47.3,235,8,34,benign
2026-05-11 18:47:17.209725,6.2,47.3,235,8,1,benign
2026-05-11 18:47:27.395519,9.2,47.3,234,8,12,benign
2026-05-11 18:47:33.585810,15.5,47.8,236,8,15,benign
2026-05-11 18:47:39.989860,9.4,47.7,235,8,5,benign
2026-05-11 18:47:46.932790,7.4,47.9,234,8,7,benign
2026-05-11 18:47:53.230586,9.1,48.2,234,8,10,benign
2026-05-11 18:48:01.387973,6.9,49.1,234,8,3,benign
2026-05-11 18:48:07.412341,9.2,49.2,233,8,4,benign
2026-05-11 18:48:13.535013,6.7,49.5,233,8,7,benign
2026-05-11 18:48:19.675612,4.8,49.7,233,8,13,benign
2026-05-11 18:48:26.787529,11.9,50.4,233,8,9,benign
2026-05-11 18:48:33.419828,6.2,50.9,233,8,4,benign
2026-05-11 18:48:45.689038,8.6,50.6,233,8,1,benign
2026-05-11 18:48:52.532054,20.4,49.9,233,8,2,benign
2026-05-11 18:48:58.691299,5.7,49.8,233,8,10,benign
2026-05-11 18:49:04.724097,5.8,50.1,233,8,11,benign
2026-05-11 18:49:10.901167,10.0,51.1,233,8,21,benign
2026-05-11 18:51:53.908543,11.9,51.3,233,8,23,benign
2026-05-11 18:52:28.939644,19.4,48.5,233,8,1,benign
2026-05-11 18:55:49.293051,4.9,47.0,243,8,8,benign
2026-05-11 18:55:57.404744,14.8,47.7,237,8,14,benign
2026-05-11 18:56:03.582342,12.8,47.7,237,8,12,benign
2026-05-11 18:56:09.788971,6.6,47.7,238,8,8,benign
2026-05-11 18:56:15.828374,16.0,47.7,238,8,8,benign
2026-05-11 18:56:26.077002,16.7,47.7,238,8,5,benign
2026-05-11 18:56:34.073294,6.4,47.4,237,8,9,benign
2026-05-11 18:56:40.102778,20.0,47.5,238,8,9,benign
2026-05-11 19:01:31.431457,8.8,47.8,239,8,20,benign
2026-05-11 19:01:37.475999,13.5,46.5,231,8,22,benign
2026-05-11 19:01:43.511847,5.3,46.8,234,8,18,benign
2026-05-11 19:01:49.566869,3.3,47.4,234,8,12,benign
2026-05-11 19:01:55.905854,2.1,47.4,234,8,21,benign
2026-05-11 19:02:01.935791,2.5,47.3,234,8,17,benign
2026-05-11 19:02:08.148616,4.3,47.3,233,8,18,benign
2026-05-11 19:03:28.127804,17.1,47.5,233,8,1,benign
2026-05-11 19:03:34.156628,2.3,46.6,231,8,21,benign
2026-05-11 19:03:40.194990,6.4,46.6,231,8,93,benign
2026-05-11 19:04:20.393964,11.9,46.7,231,8,15,benign
2026-05-11 19:04:29.753295,2.7,46.7,231,8,1,benign
2026-05-11 19:04:36.264814,3.3,46.6,231,8,4,benign
2026-05-11 19:04:53.488505,4.1,46.6,231,8,2,benign
2026-05-11 19:04:59.919736,7.6,46.6,231,8,2,benign
2026-05-11 19:05:08.301241,3.5,46.6,231,8,1,benign
2026-05-11 19:05:18.771311,2.3,46.6,231,8,4,benign
2026-05-11 19:05:25.674643,0.4,46.6,231,8,3,benign
2026-05-11 19:05:35.614763,2.1,46.6,231,8,2,benign
2026-05-11 19:05:41.646796,3.7,46.6,231,8,4,benign
2026-05-11 19:07:20.025576,5.8,46.6,231,8,14,benign
2026-05-11 19:07:30.784839,8.6,47.1,238,8,3,benign
2026-05-11 19:07:47.275592,10.9,47.0,237,8,6,benign
2026-05-11 19:07:53.633619,12.1,46.8,235,8,2,benign
2026-05-11 19:08:06.372521,7.8,46.9,236,8,11,benign
2026-05-11 19:10:24.097541,10.3,46.8,234,8,11,benign
2026-05-11 19:14:53.376614,12.5,48.8,238,8,50,benign
2026-05-11 19:15:02.694481,15.4,47.4,236,8,1,benign
2026-05-11 19:15:08.782044,7.2,47.0,234,8,13,benign
2026-05-11 19:15:14.829270,6.0,46.9,235,8,24,benign
2026-05-11 19:15:20.887790,2.5,46.9,235,8,22,benign
2026-05-11 19:15:26.965559,2.3,46.9,235,8,18,benign
2026-05-11 19:15:33.028798,10.0,47.0,235,8,20,benign
2026-05-11 19:15:39.116804,0.8,47.0,234,8,23,benign
2026-05-11 19:18:30.306163,2.5,46.9,234,8,19,benign
2026-05-11 19:18:36.613282,16.3,47.9,232,8,60,benign
2026-05-11 19:20:49.793644,2.1,50.0,232,8,4,benign
2026-05-11 19:21:05.184405,9.4,46.3,230,8,3,benign
2026-05-11 19:21:58.022904,4.6,46.2,230,8,12,benign
2026-05-11 19:22:04.488968,14.0,49.2,240,8,1,benign
2026-05-11 19:22:15.218289,10.1,50.5,243,8,1,benign
2026-05-11 19:22:46.709548,11.5,48.9,240,8,1,benign
2026-05-11 19:22:52.760755,11.1,49.6,238,8,5,benign
2026-05-11 19:23:10.408166,19.5,49.9,238,8,5,benign
2026-05-11 19:23:50.726653,7.2,49.9,238,8,1,benign
2026-05-11 19:24:38.250479,28.5,52.9,238,8,16,benign
2026-05-11 19:24:44.396722,8.2,51.3,236,8,9,benign
2026-05-11 19:24:50.536575,3.7,50.8,236,8,14,benign
2026-05-11 19:24:57.043705,5.3,51.4,236,8,13,benign
2026-05-11 19:25:07.979576,4.2,51.6,236,8,6,benign
2026-05-11 19:25:39.424827,4.0,52.7,238,8,3,benign
2026-05-11 19:25:49.295714,4.7,52.0,240,8,4,benign
2026-05-11 19:26:17.054054,12.5,51.9,242,8,5,benign
2026-05-11 19:26:29.845601,16.4,51.5,240,8,4,benign
2026-05-11 19:26:51.708374,2.9,50.2,238,8,3,benign
2026-05-11 19:26:57.857019,4.2,51.2,238,8,11,benign
2026-05-11 19:27:05.002006,4.8,51.1,239,8,15,benign
2026-05-11 19:27:11.380520,1.2,51.2,239,8,17,benign
2026-05-11 19:27:18.809061,15.8,52.3,241,8,1,benign
2026-05-11 19:27:26.116162,9.8,52.9,241,8,1,benign
2026-05-11 19:28:12.023122,16.1,52.3,241,8,3,benign
2026-05-11 19:28:22.472640,8.8,49.5,237,8,1,benign
2026-05-11 19:28:49.280798,18.5,50.8,236,8,11,benign
