timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,label
2026-05-22 11:40:52.457359,11,40,52,3.3,37.1,0.0,78.7,35.1,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,3.3,malicious
2026-05-22 11:40:54.918844,11,40,54,0.0,37.0,0.0,78.7,35.15,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,0.0,malicious
2026-05-22 11:40:57.415770,11,40,57,3.3,37.0,0.0,78.7,35.19,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,3.3,malicious
2026-05-22 11:40:59.937581,11,40,59,0.0,37.1,0.0,78.7,35.23,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,0.0,malicious
2026-05-22 11:41:02.401787,11,41,2,1.1,36.8,0.0,78.7,35.27,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,1.1,malicious
2026-05-22 11:41:04.912515,11,41,4,7.9,37.1,0.0,78.7,35.31,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,7.9,malicious
2026-05-22 11:41:07.393333,11,41,7,4.4,37.0,0.0,78.7,35.35,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,4.4,malicious
2026-05-22 11:41:09.883587,11,41,9,6.5,36.9,0.0,78.7,35.4,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,6.5,malicious
2026-05-22 11:41:12.443500,11,41,12,2.0,37.0,0.0,78.7,35.44,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,2.0,malicious
2026-05-22 11:41:14.946369,11,41,14,1.1,37.1,0.0,78.7,35.48,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,1.1,malicious
2026-05-22 11:41:17.406510,11,41,17,6.7,37.1,0.0,78.7,35.52,184,184,180,0,2,1,2,5,0,3,452,2.4565,0,0.0,54,1,0,0,6.7,malicious
2026-05-22 11:41:19.848605,11,41,19,3.3,37.1,0.0,78.7,35.56,184,185,181,0,2,2,2,5,0,3,453,2.462,0,0.0,54,1,0,0,3.3,malicious
2026-05-22 11:41:22.317773,11,41,22,34.1,37.4,0.0,78.7,35.6,185,185,181,1,2,2,2,5,0,3,453,2.4486,0,0.0,54,1,0,0,34.1,malicious
2026-05-22 11:41:24.789477,11,41,24,29.6,37.4,0.0,78.7,35.64,185,185,181,1,2,2,2,5,0,3,453,2.4486,0,0.0,54,1,0,0,29.6,malicious
2026-05-22 11:41:27.242963,11,41,27,33.7,37.5,0.0,78.7,35.68,185,185,181,1,2,2,2,5,0,3,453,2.4486,0,0.0,54,1,0,0,33.7,malicious
2026-05-22 11:41:29.796210,11,41,29,25.0,37.5,0.0,78.7,35.73,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,25.0,malicious
2026-05-22 11:41:32.306591,11,41,32,33.3,37.5,0.0,78.7,35.77,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,33.3,malicious
2026-05-22 11:41:34.764082,11,41,34,28.0,37.6,0.0,78.7,35.81,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,28.0,malicious
2026-05-22 11:41:37.205503,11,41,37,32.6,37.6,0.0,78.7,35.85,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,32.6,malicious
2026-05-22 11:41:39.669503,11,41,39,33.7,37.6,0.0,78.7,35.89,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,33.7,malicious
2026-05-22 11:41:42.163222,11,41,42,27.2,37.6,0.0,78.7,35.93,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,27.2,malicious
2026-05-22 11:41:44.661742,11,41,44,29.8,37.6,0.0,78.7,35.97,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,29.8,malicious
2026-05-22 11:41:47.185794,11,41,47,30.6,37.6,0.0,78.7,36.02,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,30.6,malicious
2026-05-22 11:41:49.687089,11,41,49,32.2,37.6,0.0,78.7,36.06,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,32.2,malicious
2026-05-22 11:41:52.129638,11,41,52,28.4,37.6,0.0,78.7,36.1,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,28.4,malicious
2026-05-22 11:41:54.577115,11,41,54,28.9,37.6,0.0,78.7,36.14,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,28.9,malicious
2026-05-22 11:41:57.199261,11,41,57,31.0,37.5,0.0,78.7,36.18,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,31.0,malicious
2026-05-22 11:41:59.689241,11,41,59,34.4,37.5,0.0,78.7,36.23,185,185,181,2,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,34.4,malicious
2026-05-22 11:42:02.211406,11,42,2,29.8,37.5,0.0,78.7,36.27,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,29.8,malicious
2026-05-22 11:42:04.714589,11,42,4,30.6,37.5,0.0,78.7,36.31,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,30.6,malicious
2026-05-22 11:42:07.255400,11,42,7,25.0,37.5,0.0,78.7,36.35,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,25.0,malicious
2026-05-22 11:42:09.769545,11,42,9,30.2,37.4,0.0,78.7,36.39,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,30.2,malicious
2026-05-22 11:42:12.267745,11,42,12,32.6,37.4,0.0,78.7,36.43,185,185,181,1,2,2,2,5,0,3,450,2.4324,0,0.0,54,1,0,0,32.6,malicious
2026-05-22 11:42:14.828815,11,42,14,32.6,37.4,0.0,78.7,36.48,185,184,180,1,2,2,2,5,0,3,449,2.427,0,0.0,54,1,0,0,32.6,malicious
2026-05-22 11:42:17.266213,11,42,17,31.0,37.4,0.0,78.7,36.52,184,184,180,1,2,2,2,5,0,3,449,2.4402,0,0.0,54,1,0,0,31.0,malicious
2026-05-22 11:42:19.749917,11,42,19,33.7,37.4,0.0,78.7,36.56,184,184,180,1,2,2,2,5,0,3,449,2.4402,0,0.0,54,1,0,0,33.7,malicious
2026-05-22 11:42:22.213483,11,42,22,33.7,37.4,0.0,78.7,36.6,184,184,180,1,2,2,2,5,0,3,449,2.4402,0,0.0,54,1,0,0,33.7,malicious
2026-05-22 11:42:24.677054,11,42,24,33.3,37.7,0.0,78.7,36.64,184,184,180,1,2,2,2,5,0,3,449,2.4402,0,0.0,54,1,0,0,33.3,malicious
2026-05-22 11:42:27.143558,11,42,27,32.2,37.7,0.0,78.7,36.68,184,184,180,1,2,2,2,5,0,3,449,2.4402,0,0.0,54,1,0,0,32.2,malicious
2026-05-22 11:42:29.596047,11,42,29,32.2,37.7,0.0,78.7,36.72,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,32.2,malicious
2026-05-22 11:42:32.029794,11,42,32,27.4,37.7,0.0,78.7,36.77,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,27.4,malicious
2026-05-22 11:42:34.559645,11,42,34,30.1,37.7,0.0,78.7,36.81,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,30.1,malicious
2026-05-22 11:42:37.015539,11,42,37,30.7,37.7,0.0,78.7,36.85,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,30.7,malicious
2026-05-22 11:42:39.473975,11,42,39,33.3,37.7,0.0,78.7,36.89,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,33.3,malicious
2026-05-22 11:42:41.958476,11,42,41,25.3,37.7,0.0,78.7,36.93,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,25.3,malicious
2026-05-22 11:42:44.469766,11,42,44,32.9,37.7,0.0,78.7,36.97,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,32.9,malicious
2026-05-22 11:42:46.969856,11,42,46,30.1,37.7,0.0,78.7,37.01,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,30.1,malicious
2026-05-22 11:42:49.487546,11,42,49,30.5,37.7,0.0,78.7,37.05,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,30.5,malicious
2026-05-22 11:42:52.049637,11,42,52,33.0,37.7,0.0,78.7,37.1,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,33.0,malicious
2026-05-22 11:42:54.508552,11,42,54,36.7,37.7,0.0,78.7,37.14,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,36.7,malicious
2026-05-22 11:42:56.957593,11,42,56,30.6,37.7,0.0,78.7,37.18,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,30.6,malicious
2026-05-22 11:42:59.428007,11,42,59,31.8,37.8,0.0,78.7,37.22,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,31.8,malicious
2026-05-22 11:43:01.929440,11,43,1,31.0,37.7,0.0,78.7,37.26,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,31.0,malicious
2026-05-22 11:43:04.441646,11,43,4,32.2,37.7,0.0,78.7,37.3,184,184,180,1,2,2,2,5,0,3,446,2.4239,0,0.0,54,1,0,0,32.2,malicious
2026-05-22 11:43:06.967759,11,43,6,32.9,37.7,0.0,78.7,37.35,184,184,180,1,2,2,2,5,0,3,449,2.4402,0,0.0,54,1,0,0,32.9,malicious
2026-05-22 11:43:09.561715,11,43,9,35.2,37.5,0.0,78.7,37.39,189,184,180,1,2,2,2,5,0,3,449,2.3757,0,0.0,54,1,0,0,35.2,malicious
2026-05-22 11:43:12.003556,11,43,12,33.3,37.6,0.0,78.7,37.43,184,186,182,1,2,2,2,5,0,3,451,2.4511,0,0.0,58,1,0,0,33.3,malicious
2026-05-22 11:43:14.448464,11,43,14,36.5,38.1,0.0,78.7,37.47,186,189,185,2,2,2,2,5,1,3,475,2.5538,0,0.0,64,1,0,0,36.5,malicious
2026-05-22 11:43:16.966768,11,43,16,54.9,38.5,0.0,78.7,37.51,189,189,185,2,2,2,2,5,1,3,479,2.5344,0,0.0,65,1,0,0,54.9,malicious
2026-05-22 11:43:19.483271,11,43,19,28.8,38.5,0.0,78.7,37.55,189,189,185,1,2,2,2,5,1,3,482,2.5503,0,0.0,69,1,0,0,28.8,malicious
2026-05-22 11:43:22.019515,11,43,22,34.1,38.8,0.0,78.6,37.6,189,188,184,1,2,2,2,5,0,3,501,2.6508,0,0.0,68,1,0,0,34.1,malicious
2026-05-22 11:43:24.569054,11,43,24,41.2,39.3,0.0,78.6,37.64,188,192,188,3,3,2,2,5,0,3,537,2.8564,0,0.0,79,1,0,0,41.2,malicious
2026-05-22 11:43:27.132941,11,43,27,60.8,42.1,0.0,78.6,37.68,192,191,187,3,4,2,2,5,0,3,593,3.0885,0,0.0,78,1,0,0,60.8,malicious
2026-05-22 11:43:29.600653,11,43,29,58.1,42.9,0.0,78.6,37.72,193,194,190,2,4,2,2,5,0,3,602,3.1192,0,0.0,86,1,0,0,58.1,malicious
2026-05-22 11:43:32.151073,11,43,32,33.3,44.4,0.0,78.6,37.77,194,197,193,2,4,2,2,5,0,3,649,3.3454,0,0.0,104,1,0,0,33.3,malicious
2026-05-22 11:43:34.667539,11,43,34,37.2,47.9,0.0,78.6,37.81,197,197,193,2,4,2,2,5,0,3,662,3.3604,0,0.0,116,1,0,0,37.2,malicious
2026-05-22 11:43:37.236133,11,43,37,39.1,48.4,0.0,78.6,37.85,197,197,193,2,4,2,2,5,0,3,669,3.3959,0,0.0,127,2,1,0,39.1,malicious
2026-05-22 11:43:39.780185,11,43,39,46.4,49.3,0.0,78.6,37.89,197,190,186,1,3,2,2,5,0,3,520,2.6396,0,0.0,61,1,0,0,46.4,malicious
2026-05-22 11:43:42.274360,11,43,42,40.9,40.9,0.0,78.6,37.93,190,190,186,1,3,2,2,5,0,3,472,2.4842,0,0.0,58,1,0,0,40.9,malicious
2026-05-22 11:43:44.719494,11,43,44,36.0,38.7,0.0,78.6,37.98,188,188,184,1,2,2,2,5,0,3,458,2.4362,0,0.0,54,1,0,0,36.0,malicious
2026-05-22 11:43:47.175974,11,43,47,33.3,38.2,0.0,78.6,38.02,188,188,184,1,2,2,2,5,0,3,458,2.4362,0,0.0,54,1,0,0,33.3,malicious
2026-05-22 11:43:49.701179,11,43,49,37.5,38.2,0.0,78.6,38.06,188,188,184,1,2,2,2,5,0,3,458,2.4362,0,0.0,54,1,0,0,37.5,malicious
2026-05-22 11:43:52.169975,11,43,52,28.9,38.1,0.0,78.6,38.1,188,188,184,1,2,2,2,5,0,3,458,2.4362,0,0.0,54,1,0,0,28.9,malicious
2026-05-22 11:43:54.678610,11,43,54,36.4,38.2,0.0,78.6,38.14,188,188,184,1,2,2,2,5,0,3,458,2.4362,0,0.0,54,1,0,0,36.4,malicious
2026-05-22 11:43:57.165407,11,43,57,33.3,38.1,0.0,78.6,38.18,187,187,183,1,2,2,2,5,0,3,457,2.4439,0,0.0,54,1,0,0,33.3,malicious
2026-05-22 11:43:59.669786,11,43,59,31.8,38.1,0.0,78.6,38.22,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,31.8,malicious
2026-05-22 11:44:02.167672,11,44,2,33.7,38.1,0.0,78.6,38.27,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,33.7,malicious
2026-05-22 11:44:04.645156,11,44,4,32.5,38.1,0.0,78.6,38.31,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,32.5,malicious
2026-05-22 11:44:07.177406,11,44,7,30.6,38.1,0.0,78.6,38.35,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,30.6,malicious
2026-05-22 11:44:09.633481,11,44,9,36.5,38.1,0.0,78.6,38.39,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,36.5,malicious
2026-05-22 11:44:12.100319,11,44,12,29.4,38.1,0.0,78.6,38.43,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,29.4,malicious
2026-05-22 11:44:14.601179,11,44,14,32.2,38.1,0.0,78.6,38.47,188,187,183,1,2,2,2,5,0,3,454,2.4149,0,0.0,54,1,0,0,32.2,malicious
2026-05-22 11:44:17.053422,11,44,17,29.8,38.1,0.0,78.6,38.52,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,29.8,malicious
2026-05-22 11:44:19.556228,11,44,19,31.0,38.1,0.0,78.6,38.56,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,31.0,malicious
2026-05-22 11:44:22.091678,11,44,22,31.0,38.1,0.0,78.6,38.6,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,31.0,malicious
2026-05-22 11:44:24.610307,11,44,24,27.2,38.1,0.0,78.6,38.64,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,27.2,malicious
2026-05-22 11:44:27.126217,11,44,27,30.6,38.1,0.0,78.6,38.68,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,30.6,malicious
2026-05-22 11:44:29.637318,11,44,29,32.6,38.1,0.0,78.6,38.72,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,32.6,malicious
2026-05-22 11:44:32.082040,11,44,32,35.6,38.1,0.0,78.6,38.77,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,35.6,malicious
2026-05-22 11:44:34.557832,11,44,34,28.0,38.0,0.0,78.6,38.81,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,28.0,malicious
2026-05-22 11:44:37.076548,11,44,37,32.2,38.1,0.0,78.6,38.85,187,187,183,1,2,2,2,5,0,3,454,2.4278,0,0.0,54,1,0,0,32.2,malicious
2026-05-22 11:44:39.564106,11,44,39,31.4,38.0,0.0,78.6,38.89,187,187,183,1,2,2,2,5,0,3,453,2.4225,0,0.0,54,1,0,0,31.4,malicious
2026-05-22 11:44:42.192184,11,44,42,29.8,38.0,0.0,78.6,38.93,187,186,182,2,2,2,2,5,0,3,448,2.3957,0,0.0,54,1,0,0,29.8,malicious
2026-05-22 11:44:44.658561,11,44,44,35.3,38.0,0.0,78.6,38.98,186,186,182,1,2,2,2,5,0,3,448,2.4086,0,0.0,54,1,0,0,35.3,malicious
2026-05-22 11:44:47.106845,11,44,47,32.6,38.0,0.0,78.6,39.02,186,186,182,1,2,2,2,5,0,3,448,2.4086,0,0.0,54,1,0,0,32.6,malicious
2026-05-22 11:44:49.580937,11,44,49,27.7,38.0,0.0,78.6,39.06,186,186,182,1,2,2,2,5,0,3,448,2.4086,0,0.0,54,1,0,0,27.7,malicious
2026-05-22 11:44:52.045228,11,44,52,29.8,38.0,0.0,78.6,39.1,186,185,181,1,2,2,2,5,0,3,441,2.371,0,0.0,54,1,0,0,29.8,malicious
2026-05-22 11:44:54.496943,11,44,54,29.8,37.5,0.0,78.6,39.14,185,185,181,1,2,2,2,5,0,3,441,2.3838,0,0.0,54,1,0,0,29.8,malicious
2026-05-22 11:44:56.943858,11,44,56,29.8,37.5,0.0,78.6,39.18,185,185,181,1,2,2,2,5,0,3,441,2.3838,0,0.0,54,1,0,0,29.8,malicious
2026-05-22 11:44:59.400468,11,44,59,27.7,37.5,0.0,78.6,39.22,185,185,181,1,2,2,2,5,0,3,441,2.3838,0,0.0,54,1,0,0,27.7,malicious
2026-05-22 11:45:01.859701,11,45,1,32.1,37.5,0.0,78.6,39.26,185,185,181,1,2,2,2,5,0,3,441,2.3838,0,0.0,54,1,0,0,32.1,malicious
2026-05-22 11:45:04.326854,11,45,4,33.0,37.5,0.0,78.6,39.3,185,185,181,1,2,2,2,5,0,3,441,2.3838,0,0.0,54,1,0,0,33.0,malicious
2026-05-22 11:45:06.815471,11,45,6,34.1,37.5,0.0,78.6,39.34,185,185,181,1,2,2,2,5,0,3,441,2.3838,0,0.0,54,1,0,0,34.1,malicious
2026-05-22 11:45:09.265207,11,45,9,32.6,37.5,0.0,78.6,39.39,185,185,181,1,2,2,2,5,0,3,438,2.3676,0,0.0,54,1,0,0,32.6,malicious
2026-05-22 11:45:11.832377,11,45,11,29.6,37.5,0.0,78.6,39.43,185,189,185,1,3,2,2,5,0,3,496,2.6811,0,0.0,71,1,0,0,29.6,malicious
2026-05-22 11:45:14.817495,11,45,14,75.3,40.5,0.0,78.6,39.47,190,192,188,4,3,2,2,5,0,3,541,2.8474,0,0.0,89,1,0,0,75.3,malicious
2026-05-22 11:45:17.579791,11,45,17,77.9,45.8,0.0,78.6,39.52,193,194,190,4,3,2,2,5,0,3,581,3.0104,0,0.0,111,1,0,0,77.9,malicious
2026-05-22 11:45:20.219736,11,45,20,59.6,47.7,0.0,78.6,39.56,194,194,190,4,3,2,2,5,0,3,598,3.0825,0,0.0,120,6,5,0,59.6,malicious
2026-05-22 11:45:22.935080,11,45,22,67.8,48.6,0.0,78.6,39.61,194,196,192,3,6,2,2,5,0,3,613,3.1598,0,0.0,129,10,5,0,67.8,malicious
2026-05-22 11:45:25.679713,11,45,25,70.9,52.8,0.0,78.6,39.65,197,198,194,2,5,2,2,5,0,3,674,3.4213,0,0.0,139,19,14,0,70.9,malicious
2026-05-22 11:45:28.299303,11,45,28,87.6,55.1,0.0,78.6,39.7,198,200,196,5,7,2,2,5,0,3,689,3.4798,0,0.0,143,24,20,0,87.6,malicious
2026-05-22 11:45:30.930126,11,45,30,42.0,56.4,0.0,78.6,39.74,200,199,195,3,5,2,2,5,0,3,701,3.505,0,0.0,139,23,19,0,42.0,malicious
2026-05-22 11:45:33.525720,11,45,33,57.0,57.0,0.0,78.6,39.79,199,199,195,3,5,2,2,5,0,3,696,3.4975,0,0.0,138,21,16,0,57.0,malicious
2026-05-22 11:45:36.159019,11,45,36,34.9,56.9,0.0,78.6,39.83,199,199,195,3,5,2,2,5,0,3,696,3.4975,0,0.0,135,20,15,0,34.9,malicious
2026-05-22 11:45:38.727459,11,45,38,72.5,58.4,0.0,78.7,39.87,199,199,195,2,5,2,2,5,0,3,699,3.5126,0,0.0,133,20,15,0,72.5,malicious
2026-05-22 11:45:41.237706,11,45,41,67.1,58.1,0.0,78.7,39.92,199,199,195,2,5,2,2,5,0,3,699,3.5126,0,0.0,134,20,15,0,67.1,malicious
2026-05-22 11:45:43.786793,11,45,43,29.3,57.0,0.0,78.7,39.96,199,198,194,1,5,2,2,5,0,3,698,3.5075,0,0.0,133,20,15,0,29.3,malicious
2026-05-22 11:45:46.452824,11,45,46,54.7,56.8,0.0,78.7,40.0,198,198,194,2,5,2,2,5,0,3,700,3.5354,0,0.0,130,26,21,0,54.7,malicious
2026-05-22 11:45:49.200591,11,45,49,54.1,56.3,0.0,78.7,40.05,198,198,194,3,5,2,2,5,0,3,696,3.5152,0,0.0,132,28,23,0,54.1,malicious
2026-05-22 11:45:52.233106,11,45,52,46.4,56.6,0.0,78.7,40.09,198,198,194,3,6,2,2,5,0,3,699,3.5303,0,0.0,133,42,33,0,46.4,malicious
2026-05-22 11:45:54.870412,11,45,54,85.1,57.6,0.0,78.7,40.14,198,198,194,4,6,2,2,5,0,3,695,3.5101,0,0.0,133,51,34,0,85.1,malicious
2026-05-22 11:45:57.756644,11,45,57,76.1,59.4,0.0,78.7,40.19,198,198,194,4,6,2,2,5,0,3,692,3.4949,0,0.0,133,57,36,0,76.1,malicious
2026-05-22 11:46:00.468845,11,46,0,40.7,60.8,0.0,78.7,40.23,198,198,194,4,6,2,2,5,0,3,691,3.4899,0,0.0,132,65,44,0,40.7,malicious
2026-05-22 11:46:03.106835,11,46,3,56.2,60.6,0.0,78.7,40.28,198,198,194,3,6,2,2,5,0,3,691,3.4899,0,0.0,132,70,44,0,56.2,malicious
2026-05-22 11:46:05.797028,11,46,5,40.4,60.6,0.0,78.7,40.32,198,198,194,3,6,2,2,5,0,3,689,3.4798,0,0.0,131,73,45,0,40.4,malicious
2026-05-22 11:46:08.450809,11,46,8,55.1,61.3,0.0,78.7,40.37,200,199,195,3,6,2,2,5,0,3,705,3.525,0,0.0,137,74,44,0,55.1,malicious
2026-05-22 11:46:10.997124,11,46,10,47.8,60.1,0.0,78.7,40.41,199,199,195,3,6,2,2,5,0,3,704,3.5377,0,0.0,136,74,44,0,47.8,malicious
2026-05-22 11:46:13.511092,11,46,13,33.0,59.8,0.0,78.7,40.46,199,199,195,2,6,2,2,5,0,3,703,3.5327,0,0.0,135,74,44,0,33.0,malicious
2026-05-22 11:46:16.134070,11,46,16,37.1,59.5,0.0,78.7,40.5,199,199,195,1,6,2,2,5,0,3,703,3.5327,0,0.0,135,74,44,0,37.1,malicious
2026-05-22 11:46:18.808003,11,46,18,28.4,59.7,0.0,78.7,40.54,199,199,195,2,6,2,2,5,0,3,705,3.5427,0,0.0,135,74,44,0,28.4,malicious
2026-05-22 11:46:21.527179,11,46,21,33.3,59.6,0.0,78.7,40.59,199,199,195,2,6,2,2,5,0,3,705,3.5427,0,0.0,135,73,43,0,33.3,malicious
2026-05-22 11:46:24.259705,11,46,24,34.5,59.6,0.0,78.7,40.63,199,199,195,2,6,2,2,5,0,3,705,3.5427,0,0.0,133,72,43,0,34.5,malicious
2026-05-22 11:46:26.859422,11,46,26,24.3,59.6,0.0,78.7,40.68,199,199,195,2,6,2,2,5,0,3,705,3.5427,0,0.0,133,70,43,0,24.3,malicious
2026-05-22 11:46:29.373383,11,46,29,25.3,59.5,0.0,78.7,40.72,199,199,195,2,6,2,2,5,0,3,704,3.5377,0,0.0,133,64,37,0,25.3,malicious
2026-05-22 11:46:31.921129,11,46,31,28.4,59.2,0.0,78.7,40.76,199,199,195,1,6,2,2,5,0,3,704,3.5377,0,0.0,133,64,37,0,28.4,malicious
2026-05-22 11:46:34.470742,11,46,34,24.4,59.2,0.0,78.7,40.8,199,199,195,1,6,2,2,5,0,3,703,3.5327,0,0.0,133,57,30,0,24.4,malicious
2026-05-22 11:46:37.114929,11,46,37,39.3,59.0,0.0,78.7,40.85,199,199,195,2,6,2,2,5,0,3,702,3.5276,0,0.0,133,53,27,0,39.3,malicious
2026-05-22 11:46:39.672196,11,46,39,31.8,58.6,0.0,78.7,40.89,199,199,195,2,6,2,2,5,0,3,702,3.5276,0,0.0,133,53,27,0,31.8,malicious
2026-05-22 11:46:42.215828,11,46,42,30.1,58.5,0.0,78.7,40.93,199,199,195,1,6,2,2,5,0,3,699,3.5126,0,0.0,133,52,26,0,30.1,malicious
